episode,total_reward
2776,-14.515547521329903
2777,-31.989312954121193
2778,-23.37915281410453
2779,-22.18882820982677
2780,-16.122074781946726
2781,-13.813871307588016
2782,-28.040256753885323
2783,-15.694434271911005
2784,-19.902535968733616
2785,-17.4011734975022
2786,-23.86095960027106
2787,-20.856475124889677
2788,-24.056644244504092
2789,-14.623057752888846
2790,-34.39788401672544
2791,-25.359594734610013
2792,-14.910386324919006
2793,-19.416598548265434
2794,-35.086109290463526
2795,-26.40980945738535
2796,-24.007264336062363
2797,-21.689906617633305
2798,-24.963344653192898
2799,-20.66266752509638
2800,-27.551901237139987
2801,-31.717890627569393
2802,-20.170949904083237
2803,-25.671716536345123
2804,-20.392984944308505
2805,-15.795112690160025
2806,-25.91429539690707
2807,-19.04480475383924
2808,-16.26927372847258
2809,-20.901034834487717
2810,-18.81518957537383
2811,-13.943252723525678
2812,-26.322689152541074
2813,-13.988511414310349
2814,-17.165244073786816
2815,-26.90440813892939
2816,-27.07133005169219
2817,-14.71217170180046
2818,-26.18332963796423
2819,-18.192938029411195
2820,-32.82533129910514
2821,-32.91715319664729
2822,-23.175130338241992
2823,-31.1843483466333
2824,-18.097703749605344
2825,-13.092787693330788
2826,-12.919274000083357
2827,-29.848787133423883
2828,-13.902126196163845
2829,-33.5007563704717
2830,-21.07588608026422
2831,-24.282903285978655
2832,-17.902144751868015
2833,-25.466544498923533
2834,-35.151915370123085
2835,-14.081199536658405
2836,-35.01060969573373
2837,-34.944721570070904
2838,-25.095856197753278
2839,-26.112673105431092
2840,-17.584689729053864
2841,-26.531439469790108
2842,-27.642287912309374
2843,-18.356622603872253
2844,-23.79897463867132
2845,-29.922938076945705
2846,-31.66679409012777
2847,-27.90403445632748
2848,-27.909497658144538
2849,-22.06582768023155
2850,-26.2555521551636
2851,-32.20094929322841
2852,-23.14530223003984
2853,-33.329874561809554
2854,-18.431601229127256
2855,-30.727092690864822
2856,-31.656990905799983
2857,-33.71543940090232
2858,-28.134537301497716
2859,-26.87218264876961
2860,-32.27211133086461
2861,-26.619060776584032
2862,-29.490893122465746
2863,-26.1529623516641
2864,-13.431761610348186
2865,-27.977330050791178
2866,-22.992732797188502
2867,-18.226646501338752
2868,-23.5875061704891
2869,-33.19313784344136
2870,-22.362456986137232
2871,-33.45118956191371
2872,-22.352089204159867
2873,-13.788881640872118
2874,-27.17733968071458
2875,-22.08870417899235
2876,-34.705920919477244
2877,-25.3686796436443
2878,-16.05630523735597
2879,-13.667835546732798
2880,-16.5248696865727
2881,-18.987733695085375
2882,-13.383774845988036
2883,-25.58531594842546
2884,-22.42232195619595
2885,-21.28429747807973
2886,-21.626295101167695
2887,-28.817232767728164
2888,-22.896427711142703
2889,-34.46334747522864
2890,-29.742478573071452
2891,-29.28018477546059
2892,-19.238471580802976
2893,-34.30081953766642
2894,-21.674629527938784
2895,-15.880093672441628
2896,-21.843661831863784
2897,-31.19516930064143
2898,-15.404387151916284
2899,-22.03401265386781
2900,-15.935682128059524
2901,-14.589517169497675
2902,-14.414569657370729
2903,-33.79987379258075
2904,-15.44718232339044
2905,-31.610776114767273
2906,-28.06381789332262
2907,-16.963981286968707
2908,-22.511126463742897
2909,-28.160137110978397
2910,-25.427104850835704
2911,-21.098733510423784
2912,-32.41770400423768
2913,-14.575875032520125
2914,-18.08486159113169
2915,-20.156401220218786
2916,-22.55500031048168
2917,-32.69446739511158
2918,-14.689399018598651
2919,-15.542037033775856
2920,-25.29425977987777
2921,-31.651345045495233
2922,-25.73823607370236
2923,-16.853754378455466
2924,-18.031289508963262
2925,-20.01020888599988
2926,-19.839841462657905
2927,-33.55050950806168
2928,-15.634626229332728
2929,-13.164680535340942
2930,-20.831386083359334
2931,-27.876700394901498
2932,-21.249500254629535
2933,-20.545278935245904
2934,-22.505368793299773
2935,-20.693671827175976
2936,-28.56011825211654
2937,-24.935709648359094
2938,-33.974734829632204
2939,-24.824583564507424
2940,-21.243980382222283
2941,-21.639749625178176
2942,-28.060758468059483
2943,-20.387896448767652
2944,-13.479423102427786
2945,-32.84057077175035
2946,-21.54295851584964
2947,-19.583325726819673
2948,-32.27831594282012
2949,-34.01349966855829
2950,-33.44809446795668
2951,-34.45396421223761
2952,-31.56162646322914
2953,-16.68230820263046
2954,-28.862225111775352
2955,-26.336306755556166
2956,-15.748248393002042
2957,-18.978934095261778
2958,-23.837786258126297
2959,-16.526368583676586
2960,-25.45693793904938
2961,-14.219967894205709
2962,-17.598785921182447
2963,-24.18033758442979
2964,-17.277242998126738
2965,-31.36879190549876
2966,-25.992624540973694
2967,-18.93085030585695
2968,-30.24665019539069
2969,-12.87387162326781
2970,-15.060426835671402
2971,-23.26959686079702
2972,-15.027737935345339
2973,-33.09744100256092
2974,-19.303839315758907
2975,-30.99048156815641
2976,-35.69760859630024
2977,-26.789904068994776
2978,-30.050755977700895
2979,-31.917422317152397
2980,-20.10485190928477
2981,-18.09493984752318
2982,-25.370310491199312
2983,-21.828565738774305
2984,-14.389197298937129
2985,-20.12299026614318
2986,-14.564884017496201
2987,-13.097554258964669
2988,-23.472299737198483
2989,-14.837082924344518
2990,-20.972845736464045
2991,-13.3410131625469
2992,-28.129928780322313
2993,-20.300500721975155
2994,-34.300054470466016
2995,-13.263683360251388
2996,-14.06356480128475
2997,-19.70890216628533
2998,-27.239801596511704
2999,-33.33680965770376
3000,-29.750444023571433
3001,-34.97364907626599
3002,-28.14858173081108
3003,-26.39882043673726
3004,-16.707591744666654
3005,-23.888401234472553
3006,-27.655689766403036
3007,-19.207663801047364
3008,-21.29021008184539
3009,-27.968277201991334
3010,-30.246656472050358
3011,-16.615391956992305
3012,-13.982865429951389
3013,-23.608646632834557
3014,-18.890277640453274
3015,-12.619684787922628
3016,-30.789104486319612
3017,-27.105923497821173
3018,-27.920550026957144
3019,-25.14566526002256
3020,-22.57433155004077
3021,-18.978585998139234
3022,-15.916125311267894
3023,-31.452658904345462
3024,-34.31645690198925
3025,-22.858054826748454
3026,-16.14148129151325
3027,-21.092067891963985
3028,-34.11338301995041
3029,-29.253139158116564
3030,-13.684259956233529
3031,-15.087832293179105
3032,-23.646403462874293
3033,-30.20931462822151
3034,-26.243286788543827
3035,-14.581700263152593
3036,-13.707241811740136
3037,-23.70498998930764
3038,-26.90935013874535
3039,-24.781536479648107
3040,-18.648510008495673
3041,-16.01511017183004
3042,-20.004948336510974
3043,-29.201648495983157
3044,-33.768224189395966
3045,-16.106775925034082
3046,-32.659886342555794
3047,-16.99935388386679
3048,-33.67236357962153
3049,-28.69937179290664
3050,-18.6105458862438
3051,-19.846044743761265
3052,-32.91546647824032
3053,-16.01115024294684
3054,-24.459671748325714
3055,-24.16738337858856
3056,-32.38995746763702
3057,-13.703614645864485
3058,-19.50546649631554
3059,-13.80194612383625
3060,-20.535080366862214
3061,-25.09340417746227
3062,-19.413543044396416
3063,-26.095807733075514
3064,-16.242313296451684
3065,-28.63185931726697
3066,-32.14534130733286
3067,-31.072676370427217
3068,-14.779402206223125
3069,-27.12116540906724
3070,-19.079220709343343
3071,-20.090375187985185
3072,-21.50356223910863
3073,-21.017205757481513
3074,-19.30897506519527
3075,-15.320544768633567
3076,-14.54343009773578
3077,-20.663748054501408
3078,-22.74140041588518
3079,-18.095243399033347
3080,-25.89987641379415
3081,-24.202079508726587
3082,-29.526673328297868
3083,-30.182799433894992
3084,-14.190132020798062
3085,-25.81787404664195
3086,-26.190759013802577
3087,-19.155191693951565
3088,-30.381744563102007
3089,-19.1846782350939
3090,-20.631969304902356
3091,-15.429185716101053
3092,-29.804232183488924
3093,-30.562340256031913
3094,-17.343451294467343
3095,-23.357505537176923
3096,-25.978315337377154
3097,-22.71433491806168
3098,-33.57135361985367
3099,-33.47919404682345
3100,-27.279202543249525
3101,-32.23957404416359
3102,-21.270689109973652
3103,-32.71507133169809
3104,-32.94150687844973
3105,-14.354940137738136
3106,-33.5764892144831
3107,-26.483005084079977
3108,-29.509152653676267
3109,-13.451773643612292
3110,-20.74818940341117
3111,-34.49384757068844
3112,-14.075405991168182
3113,-20.201237833560192
3114,-21.07687731546218
3115,-14.350474612802092
3116,-18.545177797776617
3117,-12.788188699744781
3118,-33.72007795100338
3119,-19.376762513732697
3120,-16.0154811570454
3121,-13.442803778912046
3122,-19.61579283588473
3123,-33.838106395657015
3124,-22.129182066811413
3125,-20.8411004997627
3126,-28.78211771424501
3127,-21.50697567730886
3128,-22.834206931257363
3129,-32.749015976073224
3130,-27.816756066973824
3131,-23.032083101430786
3132,-18.61176880091576
3133,-33.32702305963006
3134,-12.452740550021725
3135,-14.028728981807175
3136,-21.434785014719345
3137,-19.00035722927011
3138,-14.64539714410689
3139,-15.51742824087382
3140,-13.279902886084058
3141,-21.953871169226467
3142,-23.058861312711507
3143,-14.385847770402801
3144,-25.911937787610192
3145,-16.07744015306016
3146,-14.805847382088814
3147,-19.42719589917749
3148,-22.571357288062558
3149,-23.822079780402767
3150,-20.962969973150294
3151,-18.66220551243468
3152,-12.874789407344458
3153,-13.876418318193434
3154,-33.45363807542486
3155,-13.81696837540061
3156,-17.0180441973259
3157,-30.47550414088179
3158,-16.928269550601982
3159,-16.6918269071385
3160,-17.897603953572784
3161,-17.96890703662786
3162,-17.96232993841824
3163,-19.732759323110436
3164,-20.341172218879443
3165,-25.44844818704389
3166,-19.47710140394474
3167,-15.261955089203234
3168,-35.173411497301885
3169,-27.454922053500724
3170,-23.570744329873975
3171,-18.607671999535732
3172,-24.578964895529868
3173,-24.63854615889401
3174,-29.11410617041972
3175,-26.654552370777715
3176,-33.88487744663638
3177,-15.992207895303856
3178,-16.53597274812075
3179,-35.12672402858596
3180,-18.374786972624772
3181,-12.470827464237454
3182,-33.115972215402195
3183,-25.223091123809983
3184,-32.51706311106434
3185,-21.236866585071184
3186,-27.630073655081404
3187,-20.259417341915267
3188,-15.14924494814453
3189,-22.943482643458367
3190,-17.219872279817093
3191,-16.352496104345274
3192,-17.684824871955573
3193,-24.92784004583173
3194,-14.565371621759343
3195,-25.588193915795053
3196,-17.006820849943278
3197,-20.072542885773537
3198,-34.0549980981051
3199,-27.83678279158737
3200,-25.594061886445317
3201,-35.55035922886435
3202,-21.8661071910033
3203,-14.557386041200198
3204,-24.626520114131218
3205,-21.09900798642254
3206,-35.308603523505575
3207,-18.295053875880285
3208,-19.76443709748296
3209,-15.507029038363363
3210,-27.90388062538762
3211,-24.39181346668193
3212,-20.833329735043215
3213,-14.098843264141273
3214,-14.4287734916402
3215,-31.184069957132778
3216,-22.43851070038929
3217,-15.550506127687678
3218,-20.48170903037089
3219,-23.08391474668649
3220,-18.716573515733135
3221,-26.760291050525964
3222,-20.96498296764574
3223,-12.287058803819546
3224,-16.14882549809329
3225,-21.15481185487549
3226,-27.37585769846808
3227,-17.564858854816865
3228,-18.83792552804635
3229,-31.712417232287272
3230,-18.664186381251604
3231,-34.43793476546748
3232,-26.77371596254882
3233,-20.245187423301306
3234,-21.851055944003463
3235,-14.947798909971384
3236,-14.569792265240498
3237,-31.832494689480537
3238,-20.330910064375924
3239,-28.684134060684208
3240,-33.389785544377396
3241,-28.329951345015182
3242,-24.35742211216123
3243,-23.793027031686606
3244,-17.416257913683236
3245,-21.64605922660857
3246,-18.39932900604771
3247,-22.599035217619413
3248,-23.386820789583716
3249,-32.030772125886294
3250,-20.529379237746266
3251,-29.514377133317833
3252,-33.09903290353008
3253,-13.920024785237711
3254,-23.634788717269096
3255,-23.32175639228865
3256,-24.31740898294045
3257,-30.034906208272094
3258,-22.6714441608884
3259,-17.800877186096557
3260,-27.3213678795756
3261,-18.844191462791898
3262,-14.261540414997466
3263,-13.261007367733946
3264,-34.73262134879497
3265,-28.84013746890502
3266,-13.361981765818456
3267,-21.027236779344925
3268,-23.727544924560913
3269,-18.266478561053667
3270,-29.565864768102287
3271,-15.086094511030815
3272,-33.65742853437588
3273,-25.71427245925206
3274,-33.41424266896739
3275,-21.975919858118
3276,-14.460992627610963
3277,-21.635717277949123
3278,-31.54003478088635
3279,-20.167584055592904
3280,-31.272331040588337
3281,-19.957813847101853
3282,-23.259872057190776
3283,-26.33706579809367
3284,-19.576225232444735
3285,-14.140086148103151
3286,-30.775029486471457
3287,-26.45762966983977
3288,-16.652876650532086
3289,-18.60626032318143
3290,-33.39769497789125
3291,-17.26844671660851
3292,-22.601839129015794
3293,-34.918361928452875
3294,-30.945992144779062
3295,-14.102623220890349
3296,-30.666239684282
3297,-23.223326605294805
3298,-35.34099639254948
3299,-14.057862247099113
3300,-32.7989251781143
3301,-31.805050289096954
3302,-32.71156680578649
3303,-21.195840836753984
3304,-14.007940707514402
3305,-19.78607877448615
3306,-25.71516032103723
3307,-13.827866224032007
3308,-20.96048805219199
3309,-33.464310239678156
3310,-23.505073371381147
3311,-26.665099192455784
3312,-12.953067746406074
3313,-26.924257296439933
3314,-13.471082219734846
3315,-24.962686878853333
3316,-23.837209058289893
3317,-29.72553180656774
3318,-14.465867930600243
3319,-26.93108806161102
3320,-21.661171355534712
3321,-19.904852296792825
3322,-23.766479169944816
3323,-13.422983967881715
3324,-19.53174207034111
3325,-20.03328054261604
3326,-12.915745661583479
3327,-23.89577255840618
3328,-20.596968522082364
3329,-17.4322154550371
3330,-20.686987925135913
3331,-26.708912495079076
3332,-26.317648339465578
3333,-14.077598149378076
3334,-25.116072689147344
3335,-22.454066556960676
3336,-23.335609535214225
3337,-25.32436259624871
3338,-23.314996253439723
3339,-30.04812775304677
3340,-13.598372955152929
3341,-34.62266885307256
3342,-22.04173273478549
3343,-18.792336673288045
3344,-18.74512389812506
3345,-19.646114687182212
3346,-33.641093819465574
3347,-33.27932442870092
3348,-24.00782650356311
3349,-22.010756896706212
3350,-34.67462701003121
3351,-21.082508244149196
3352,-26.759938654260182
3353,-13.515635315166238
3354,-34.411697879423905
3355,-16.839179621469697
3356,-28.806304610744483
3357,-23.209134389268527
3358,-28.689668997214277
3359,-23.343472527955882
3360,-29.52520107633352
3361,-27.410302808193656
3362,-16.395925030626383
3363,-13.756183749033411
3364,-20.06677866054872
3365,-30.659027510107713
3366,-34.7360289445814
3367,-17.538533222581016
3368,-21.9764682256003
3369,-22.35459159941332
3370,-20.2033005789072
3371,-33.34863800006926
3372,-13.668707391846485
3373,-22.53809897197972
3374,-16.851870215693374
3375,-15.664788356972412
3376,-31.78008647386156
3377,-27.621405717399234
3378,-12.970717051170526
3379,-18.978896521226233
3380,-23.62005212863602
3381,-24.907080435571444
3382,-29.620537055163457
3383,-29.809924551454408
3384,-15.06599937296
3385,-29.32941668058661
3386,-29.877164307488655
3387,-22.811604911216506
3388,-21.223117884573693
3389,-22.44001452328563
3390,-17.649991434748344
3391,-18.951833161173724
3392,-27.67395255279439
3393,-17.758274955615327
3394,-17.12873464145239
3395,-34.38752938216028
3396,-35.00310863730036
3397,-30.298966159804237
3398,-26.900919563564244
3399,-13.327312170687872
3400,-23.948914834049777
3401,-16.993370162233234
3402,-26.04897739490652
3403,-24.879958347780615
3404,-17.2318284013459
3405,-33.7927452259181
3406,-26.12378957856418
3407,-13.645165886409039
3408,-24.792661311318366
3409,-20.17408092846767
3410,-18.31088229060976
3411,-22.839149935043665
3412,-15.180136883346773
3413,-18.92853394685651
3414,-32.39112731349748
3415,-17.966395742184048
3416,-21.08152540634314
3417,-14.19334711400004
3418,-19.479563988300644
3419,-15.60980869427789
3420,-17.08462264626618
3421,-19.052026898606833
3422,-15.493103949619009
3423,-19.172939934652188
3424,-13.818987863831182
3425,-27.93276815187364
3426,-25.87207400881696
3427,-16.494739765853105
3428,-14.928356146023106
3429,-25.024266704776174
3430,-23.816818197604633
3431,-17.55500360608125
3432,-23.811665900288666
3433,-31.03266972771456
3434,-24.21921442466278
3435,-26.07119489914586
3436,-15.281973404672975
3437,-14.259563326067507
3438,-20.335100563931697
3439,-20.714538716599044
3440,-23.393143652265472
3441,-17.776283599395253
3442,-22.29529949359363
3443,-14.202718811687955
3444,-32.07564866288822
3445,-20.21047649917339
3446,-22.12205461197119
3447,-34.26086822966981
3448,-12.973082451980037
3449,-28.244057807688
3450,-17.107883886300563
3451,-18.605107553736183
3452,-17.624447128259998
3453,-22.167263641610017
3454,-14.054685621977747
3455,-24.72627137636079
3456,-13.655544620414268
3457,-34.80154820809732
3458,-22.01611360321691
3459,-23.537946224615613
3460,-25.05132693805815
3461,-29.023525780153374
3462,-17.27419659488597
3463,-25.34794420358402
3464,-20.624549789223707
3465,-32.968881062913546
3466,-21.269125789087322
3467,-16.78098471223475
3468,-29.550529849134243
3469,-21.00476389994856
3470,-18.716218154368615
3471,-21.661568874257412
3472,-21.679337821723696
3473,-17.994516049086016
3474,-20.387045559540923
3475,-22.221433818004915
3476,-16.47991085654138
3477,-31.93978471942804
3478,-18.225961299427006
3479,-24.706268500077908
3480,-21.278243679951
3481,-29.779267636970296
3482,-23.297261791826358
3483,-13.449615403699609
3484,-27.88756438527307
3485,-17.901318492662107
3486,-18.897497982068934
3487,-26.027228462531692
3488,-19.642288562280015
3489,-16.845458709581965
3490,-28.26691817696221
3491,-20.45376332713388
3492,-31.29259241440142
3493,-19.48476018822643
3494,-29.738435298169968
3495,-28.613834481191795
3496,-19.064376157066633
3497,-13.887014441225679
3498,-33.64535067456581
3499,-18.014473356613088
3500,-33.8830725760465
3501,-13.220486732258891
3502,-18.762491066833093
3503,-21.10309404182251
3504,-29.910861524212606
3505,-18.00352923686704
3506,-13.275183901925775
3507,-21.52163689923873
3508,-26.070675759378183
3509,-17.21842866567014
3510,-25.086130985245383
3511,-13.688197510410813
3512,-35.28748950519069
3513,-18.639307300457634
3514,-23.091089476822837
3515,-20.95232863472191
3516,-27.361009144455895
3517,-24.649778025028482
3518,-13.994522447751862
3519,-13.868352458018954
3520,-33.523681423462286
3521,-26.00586998925911
3522,-27.720125349845794
3523,-14.634198997401967
3524,-12.489278211209704
3525,-18.59149854325639
3526,-16.486647813799088
3527,-23.75285870272519
3528,-30.438010805345968
3529,-18.612121544625396
3530,-16.429284490192146
3531,-18.59239757715045
3532,-12.507191070957962
3533,-22.870664530234507
3534,-22.548923184165858
3535,-31.07394062980079
3536,-23.60808537937374
3537,-20.07754493434709
3538,-31.454414727334573
3539,-18.806599706797037
3540,-33.64032704069827
3541,-25.256250088223524
3542,-24.488228699316167
3543,-25.83571693494203
3544,-15.232369248867023
3545,-29.37955699613059
3546,-20.71541031751844
3547,-34.139968804671604
3548,-34.37399510659876
3549,-22.847408109516056
3550,-26.157242606731693
3551,-20.522267410391784
3552,-25.984473932566452
3553,-21.701523044320346
3554,-24.71241541381118
3555,-28.58487146147956
3556,-25.218565797598043
3557,-14.161735610116697
3558,-14.997686731905887
3559,-33.38905071471343
3560,-27.464039496433323
3561,-14.445777760303327
3562,-31.417670021555793
3563,-13.888150798691303
3564,-33.07818952916639
3565,-20.633023805965436
3566,-26.076481402170078
3567,-26.345796109243487
3568,-31.459632436919556
3569,-13.326739014339271
3570,-14.9422952651269
3571,-29.570295825658455
3572,-30.896398866798094
3573,-13.428897523910635
3574,-17.590478619000212
3575,-18.888154216987907
3576,-15.458954317448265
3577,-18.979334394717092
3578,-13.763123338942185
3579,-26.607693795131098
3580,-28.00944595704197
3581,-34.07655596609843
3582,-16.664451356785392
3583,-22.381088602376224
3584,-33.169710476636105
3585,-16.216934161393038
3586,-25.825317871154386
3587,-14.919171545345545
3588,-22.067857113688955
3589,-33.31024479795228
3590,-20.564497941210252
3591,-20.803451542889903
3592,-15.975544693560336
3593,-24.50065557473925
3594,-31.675977975003107
3595,-34.45985915237392
3596,-14.279475245625978
3597,-30.21777257964175
3598,-21.191430179432412
3599,-17.3739707801434
3600,-30.411805999225308
3601,-32.801673117154905
3602,-24.734395448320342
3603,-19.677736427724433
3604,-13.975380568315025
3605,-21.142890041755557
3606,-25.605011202465725
3607,-24.66956502504344
3608,-28.834309284280934
3609,-22.18629040612705
3610,-33.58052732682358
3611,-20.090640801548325
3612,-20.00772548407339
3613,-26.95464776487092
3614,-19.812518273884393
3615,-33.84917657451456
3616,-18.214273783009187
3617,-18.967388498988402
3618,-31.496747895385745
3619,-33.5956436171514
3620,-26.150532316820545
3621,-32.66312459996697
3622,-15.029183686060973
3623,-18.931506840498177
3624,-26.029272771453623
3625,-19.56449495765421
3626,-27.471459507326273
3627,-24.928424777077886
3628,-29.42043035345089
3629,-16.435210657951103
3630,-25.01026969710852
3631,-15.093565541091069
3632,-21.032854462152134
3633,-33.16349920714234
3634,-14.410892536142562
3635,-21.066991257804986
3636,-27.061828209178657
3637,-15.08759952115233
3638,-28.416754735324268
3639,-22.530321749269092
3640,-17.82642552420875
3641,-15.42543145973952
3642,-23.907202605218227
3643,-27.036214020008707
3644,-28.917786288347205
3645,-28.615362813051952
3646,-21.63689209730327
3647,-18.54496545105633
3648,-19.9169902782358
3649,-33.90100842563788
3650,-13.522516720651423
3651,-20.50590878980882
3652,-13.364962908373881
3653,-35.11063225142502
3654,-16.017096513497158
3655,-23.343488825396353
3656,-19.124861721701777
3657,-21.441137018576462
3658,-24.747073916267603
3659,-22.059830399702335
3660,-15.742329005733826
3661,-30.563477220462506
3662,-34.49266860211167
3663,-26.172358946456384
3664,-16.837136019306378
3665,-18.19026137656548
3666,-19.047173303664948
3667,-19.159856592085003
3668,-18.372443760704265
3669,-34.58340684853437
3670,-15.261613099883503
3671,-24.59585155410374
3672,-34.18367902263918
3673,-14.108422542784554
3674,-27.69738590039249
3675,-24.71783068968883
3676,-31.866295976737838
3677,-28.078485094565167
3678,-14.6055226622853
3679,-21.43293788784906
3680,-19.623291529346712
3681,-24.768098415242903
3682,-34.714484054567755
3683,-20.699665662127952
3684,-13.883130338290531
3685,-21.57090857027207
3686,-35.24098322478861
3687,-18.8793064174483
3688,-15.976749602301744
3689,-18.21504505799329
3690,-16.432566558470704
3691,-22.59290320599166
3692,-24.73858158601199
3693,-30.98675942475633
3694,-32.704796278156664
3695,-27.390099937010636
3696,-17.42541655407932
3697,-25.90273040146906
3698,-23.474874485563735
3699,-18.29323582962295
3700,-13.334356816645917
3701,-28.036460111797307
3702,-33.99503376776642
3703,-14.266921719668598
3704,-22.842193225474933
3705,-29.92222828597329
3706,-32.045772102432394
3707,-24.569520212172176
3708,-23.487581522074574
3709,-13.638471003064595
3710,-30.50497592767859
3711,-17.966266532855695
3712,-14.415167904215586
3713,-33.85590271637129
3714,-23.25186471813821
3715,-28.156775500833575
3716,-22.100435498635214
3717,-33.59020013789721
3718,-25.555533718519314
3719,-33.387944823712395
3720,-27.496419220504325
3721,-34.65680810747192
3722,-23.666910396052458
3723,-28.505130024168423
3724,-19.868152450406825
3725,-26.56127771649314
3726,-16.05639411730566
3727,-22.568231081128282
3728,-32.737706225723976
3729,-23.384008160052247
3730,-29.408358692306994
3731,-17.399633727036516
3732,-16.037147364816896
3733,-34.31052774666256
3734,-21.982923058012368
3735,-22.224952408073133
3736,-28.783341855826833
3737,-21.196227962268313
3738,-32.362162121326115
3739,-18.755540619527917
3740,-34.919317832515816
3741,-30.13455378961891
3742,-16.086085072738648
3743,-24.348449547285902
3744,-18.921926930879827
3745,-29.93766399082172
3746,-20.134672416442967
3747,-15.365411604429738
3748,-25.484942214594177
3749,-29.261675444493463
3750,-24.96831175022686
3751,-18.334469914026553
3752,-20.207449394798044
3753,-15.211031636725316
3754,-24.974869695821702
3755,-35.24250491114535
3756,-17.60400784351466
3757,-28.22120390477314
3758,-28.334206689024693
3759,-23.213662100819462
3760,-18.326688690881973
3761,-13.6760667577487
3762,-16.509678350132845
3763,-17.697675498238468
3764,-18.02148927801999
3765,-18.376546121289955
3766,-19.43242810603403
3767,-33.042034320709064
3768,-34.43260981358216
3769,-21.12979473119278
3770,-19.232244565990495
3771,-23.660176378273277
3772,-17.68117698969348
3773,-25.324373416043596
3774,-22.89627078987574
3775,-32.539195132493894
3776,-34.17126114058132
3777,-13.951200671694435
3778,-26.973271455579706
3779,-33.183436819969565
3780,-28.8077494785303
3781,-24.05702745838883
3782,-21.169866232291845
3783,-26.6844597757854
3784,-22.17384395834499
3785,-17.02726645303379
3786,-18.180686023606512
3787,-33.37914272657977
3788,-22.227135922881033
3789,-23.755684255598194
3790,-31.19586353888441
3791,-15.315835585729989
3792,-13.655120866080235
3793,-32.189064335903836
3794,-35.38640588241148
3795,-12.609866531128187
3796,-17.03915271647597
3797,-33.131957168592386
3798,-34.03078512111122
3799,-22.936848002622703
3800,-16.957829410485793
3801,-20.230985309727895
3802,-18.995713072132144
3803,-23.730427219231466
3804,-23.62137720071858
3805,-19.444151908541002
3806,-13.53079236874019
3807,-20.67503040344174
3808,-32.679484513397355
3809,-14.906711127240989
3810,-32.65517295396645
3811,-24.654727782706935
3812,-25.95361368576817
3813,-13.89979134268144
3814,-20.179477173913988
3815,-16.94217946575783
3816,-34.74295419154663
3817,-25.13214892434221
3818,-20.715642936313877
3819,-21.27064341071474
3820,-27.149623004700192
3821,-33.3481752441126
3822,-17.509274656586214
3823,-21.8271247749639
3824,-32.201560694281895
3825,-25.765472616107253
3826,-26.13535604463827
3827,-15.757639978682072
3828,-26.74617839629888
3829,-13.21351893739131
3830,-13.143730124161282
3831,-14.030777479976798
3832,-34.53204929909126
3833,-19.450554576209022
3834,-18.734076805764225
3835,-30.51559312045852
3836,-14.833502060323006
3837,-22.62703324597257
3838,-23.683248060715144
3839,-26.22065687997008
3840,-19.17753811911358
3841,-21.754702247524747
3842,-31.267524400873402
3843,-28.01591231959931
3844,-14.70955264899624
3845,-15.262919020814373
3846,-21.711598017078842
3847,-19.230091661908496
3848,-15.11364932259286
3849,-20.84590210455235
3850,-29.761799565083102
3851,-17.04320634920006
3852,-26.020657790499246
3853,-32.12817987900753
3854,-19.958520300594035
3855,-17.89643659385223
3856,-24.102538378340476
3857,-15.691252686047555
3858,-31.076684083769262
3859,-20.244118516672806
3860,-14.498982638000628
3861,-22.77541043455736
3862,-19.233804820054452
3863,-29.30268036213734
3864,-23.942126623529408
3865,-16.417216604007507
3866,-25.18547364042579
3867,-27.81131131141993
3868,-13.039326981368717
3869,-31.6968836316596
3870,-27.610239647266376
3871,-30.00458167353767
3872,-15.539073010796589
3873,-30.733600479859323
3874,-13.69601752978248
3875,-15.60512948882873
3876,-32.506064152448126
3877,-35.57798217917697
3878,-13.75835735591064
3879,-13.562967342282118
3880,-25.085175308866063
3881,-12.657011072723861
3882,-19.03145652006681
3883,-21.38880712638293
3884,-25.823278130944182
3885,-33.64712564776678
3886,-25.949269292394316
3887,-13.176057691467596
3888,-31.474879652069678
3889,-25.866416222032516
3890,-28.787297673723693
3891,-21.293482176491622
3892,-24.0735388742372
3893,-16.95737829333306
3894,-35.71967418744983
3895,-27.76633938088075
3896,-18.85989686937325
3897,-24.181145333644302
3898,-25.701270822844158
3899,-19.282207712256216
3900,-31.65655909260708
3901,-26.10005446017756
3902,-25.467851118596165
3903,-26.53879134678789
3904,-23.092809964269158
3905,-33.618559063206405
3906,-32.90009817076852
3907,-24.882392093130363
3908,-18.960077465943506
3909,-21.316575419537187
3910,-17.565782719437582
3911,-20.33200733856386
3912,-34.54215341793594
3913,-15.340425160270936
3914,-23.302871886365935
3915,-28.570713391374994
3916,-15.709152803030573
3917,-23.817833051986874
3918,-24.3347575528204
3919,-26.859522363422457
3920,-29.856803014505033
3921,-16.92880764031344
3922,-26.974903959704225
3923,-31.0286139778082
3924,-30.374464357800942
3925,-15.573454380511404
3926,-24.442147352511583
3927,-17.595182011150477
3928,-19.57686610937582
3929,-27.34342654531732
3930,-34.44059785123348
3931,-23.532721859980676
3932,-20.50958431050551
3933,-24.274760279147024
3934,-32.213435101477394
3935,-20.851476130094774
3936,-13.622666143848765
3937,-13.564049753818994
3938,-28.178422476561558
3939,-27.704067415606207
3940,-33.17523226426389
3941,-15.092665604474991
