epoch,sgen_1,sgen_2,sgen_3,sgen_4,sgen_5,sgen_6,sgen_7,sgen_8,sgen_9,sgen_10,sgen_11,sgen_12,sgen_13,sgen_14,sgen_15,sgen_16,sgen_17,sgen_18,sgen_19,sgen_20,sgen_21,sgen_22,sgen_23,sgen_24,sgen_25,sgen_26,sgen_27,sgen_28,sgen_29,sgen_30,sgen_31,sgen_32,sgen_33,sgen_34,sgen_35,sgen_36,sgen_37,sgen_38,sgen_39,sgen_40,sgen_41,sgen_42,sgen_43,sgen_44,sgen_45,sgen_46,sgen_47,sgen_48,sgen_49,sgen_50,sgen_51,sgen_52,sgen_53,sgen_54,sgen_55,sgen_56,sgen_57,sgen_58,sgen_59,sgen_60,sgen_61,sgen_62,sgen_63,sgen_64,sgen_65,sgen_66,sgen_67,sgen_68,sgen_69,sgen_70,sgen_71,sgen_72,sgen_73,sgen_74,sgen_75,sgen_76,sgen_77,sgen_78,sgen_79,sgen_80,sgen_81,sgen_82,sgen_83,sgen_84,sgen_85,sgen_86,sgen_87,sgen_88,sgen_89,sgen_90,sgen_91,sgen_92,sgen_93,sgen_94,sgen_95,sgen_96,sgen_97,sgen_98,sgen_99,sgen_100,sgen_101,sgen_102,sgen_103,sgen_104,sgen_105,sgen_106,sgen_107,sgen_108,sgen_109,sgen_110,sgen_111,sgen_112,sgen_113,sgen_114,sgen_115,sgen_116,sgen_117,sgen_118,sgen_119,sgen_120
36,0.026879780995682483,0.060754815375351975,0.05112379680124287,0.00047201994332049074,0.005160232304902768,0.03629142173375985,0.043522061296042434,0.006229201838559269,0.15474390583500067,0.0021566341910334496,0.06054947890385293,0.05820226265138845,0.09824330300152974,0.11591327609024828,0.12664344597537014,0.0006629794819540997,0.0022402488037427458,0.10317574048078942,0.09173407025642669,0.003432247597376527,0.17579873951286878,0.054460035632813646,0.0025922204409483274,0.002377173819543999,0.0022685446171703157,0.1182848901586504,0.11261191409629101,0.06695472725373197,0.1265457658819408,0.0019830501898434718,0.0058419593022123175,0.013408489842320973,0.03163605860854313,0.037011045855065636,0.048531424414310416,0.1441851294844225,0.12555407140922653,0.04765660175369544,0.002998272873001695,0.16662695362499996,0.0047005318926283,0.10410286355803985,0.02381489682134742,0.0061574172020503635,0.017119222921216974,0.0032296894671470133,0.002129814183386089,0.0029842111445584196,0.0015065754225169654,0.0026298685299955414,0.09162289098390747,0.09507579423556421,0.07428845495167737,0.0018005168217918445,0.11509969801624656,0.005058529605138889,0.0001425415535718181,0.0019741681557244955,0.0009719391436138549,0.021596450091896386,0.07530378952127571,0.10353621606020416,0.13998495221513946,0.08822311576094183,0.1234182590901635,0.08722551680375253,0.006392262793137099,0.14558126120131293,0.17725353889166864,0.024568353736394415,0.07690226785088397,0.03267760272890161,0.04837862909412017,0.12299773012670663,0.00021449739944086658,0.0007387389668567584,0.10801979297575098,0.11621603221762558,0.1166421346971831,0.0878526195683427,0.158641027891855,0.0063795541345433825,0.056418134949746346,0.0017655790166928047,0.09633617292645169,0.015788862583636803,0.12551179319321126,0.04815055814423011,0.10312036492460833,0.004844341638655906,0.018449191231677063,0.003960292527638633,0.004446390959086536,0.11272810250912832,0.0007340746121710312,0.10776245063129651,0.11466346004708969,0.0007974710463801855,0.001597610522805457,0.012577594345378586,0.0029231213060277456,0.003863934933791883,0.11458016719514699,2.3736777386399663e-05,0.08761421369441767,0.0018659615563934283,0.08787179324430237,0.0666852366148436,0.06469848234592267,0.002387988003830212,0.506596861005519,0.027714309066601585,0.1128240282517701,1.1529192119203728,0.0413444388433398,0.44414051409341365,0.8588273009090465,0.41283160411939823,1.0393151095935365,1.5961029547066408
37,0.026879781753391747,0.06075481549868978,0.051123796842976015,0.000472020175964244,0.005160232699991202,0.036291422713566925,0.04352206205051508,0.006229202819745779,0.15474390592621917,0.0021566343881893124,0.060549479560012776,0.058202263105024944,0.09824330339243009,0.11591327626794591,0.12664344604681363,0.0006629800584438016,0.0022402494962108525,0.10317574117355148,0.09173407088106772,0.003432248174982341,0.17579873968415716,0.05446003623469396,0.002592220771404733,0.0023771744663045073,0.0022685454761386032,0.11828489074970368,0.11261191426506645,0.06695472786837636,0.12654576678338317,0.0019830511157533483,0.005841959388875474,0.013408489935748004,0.031636059135935646,0.03701104618666991,0.04853142484888893,0.14418512989398508,0.12555407233987478,0.047656602406710206,0.002998273071114928,0.16662695424453625,0.00470053248958214,0.10410286392757179,0.023814897299219033,0.0061574179635184466,0.01711922339743892,0.0032296896716271844,0.002129814880003126,0.0029842111648639936,0.001506575939755983,0.00262986886882181,0.09162289116144468,0.09507579523374234,0.07428845587542415,0.0018005171628937442,0.1150996981738412,0.005058530420556417,0.00014254233108287832,0.001974168518644407,0.0009719396576467701,0.021596450910592827,0.07530379021507266,0.10353621693292318,0.13998495282619958,0.08822311635664598,0.12341825918031038,0.08722551714164425,0.006392262981563146,0.14558126187064338,0.17725353966328042,0.024568353757442662,0.0769022680956582,0.032677603571547614,0.04837862946836198,0.12299773065440256,0.00021449783227299587,0.0007387391749431894,0.10801979333204963,0.1162160324247742,0.11664213526359156,0.08785262037483217,0.15864102823821372,0.006379554283735597,0.05641813552677689,0.0017655799161260001,0.09633617375044404,0.015788862964446877,0.12551179400111406,0.04815055882906323,0.10312036571731041,0.00484434178443188,0.01844919158639478,0.003960292684687246,0.0044463915506055265,0.11272810333486544,0.000734075465234555,0.10776245096613267,0.11466346091775431,0.0007974718947035009,0.0015976105945650387,0.012577594460658916,0.0029231216604550534,0.003863935527067303,0.11458016760929088,2.3737092739271676e-05,0.08761421464812623,0.0018659618778391765,0.08787179384881968,0.06668523695070677,0.0646984831304866,0.0023879889323364374,0.5065968614924691,0.027714309449750233,0.11282402831905707,1.152919212834546,0.04134443904178756,0.44414051417066636,0.8588273013217403,0.41283160493571835,1.0393151102821878,1.5961029549936971
38,0.026879781971969906,0.060754815810388677,0.05112379714962788,0.00047202021811718525,0.005160233374917394,0.03629142341785217,0.04352206216487136,0.006229203564170167,0.1547439063610211,0.002156635092746776,0.060549479826892426,0.05820226354115815,0.09824330392757426,0.11591327703540828,0.12664344702906183,0.00066298068534817,0.002240249537811646,0.10317574125291179,0.09173407090050503,0.003432248547230275,0.17579874020254888,0.05446003637896319,0.002592221468174805,0.0023771752802133226,0.0022685456297876355,0.11828489112496134,0.1126119149804246,0.06695472791258554,0.1265457671653404,0.0019830519059328097,0.005841959825735388,0.013408490739847833,0.03163605945513151,0.037011046318833195,0.04853142486305287,0.14418513054411983,0.12555407273793584,0.04765660313041407,0.0029982738275741343,0.16662695434932717,0.0047005331002580265,0.10410286491006081,0.023814897543617895,0.006157418206020093,0.017119224123740874,0.0032296898946620133,0.002129815376159548,0.0029842113034130235,0.0015065759740619726,0.0026298689408851368,0.09162289173719124,0.09507579583631037,0.07428845599699846,0.0018005171669416447,0.11509969846576357,0.005058531370900235,0.00014254295897203465,0.0019741694944526104,0.0009719404800066002,0.021596450967093023,0.07530379073453802,0.1035362172145194,0.13998495334318786,0.08822311676550527,0.1234182595115018,0.08722551792124306,0.006392263716761078,0.14558126261831628,0.17725353979417735,0.024568354320078426,0.07690226842736789,0.03267760429963917,0.04837862964781616,0.12299773121068927,0.00021449786017190353,0.0007387393445320234,0.10801979372216644,0.1162160333525241,0.11664213589247029,0.08785262071910399,0.15864102866063862,0.006379554290722006,0.0564181363266835,0.0017655808887448482,0.09633617382757526,0.015788863867024605,0.12551179409092086,0.04815055946368525,0.10312036589514365,0.004844341901056146,0.018449191952108465,0.003960293554236402,0.004446391838324433,0.11272810397356241,0.0007340758266703708,0.10776245115028518,0.11466346175527843,0.0007974728606998557,0.001597611530696337,0.012577595401955107,0.0029231222823311144,0.003863936174026504,0.11458016812004528,2.3737745928439056e-05,0.08761421490602887,0.0018659621758774804,0.08787179473403836,0.0666852377576518,0.06469848401027992,0.0023879891267354664,0.5065968615022748,0.027714309569693642,0.11282402849645122,1.1529192130816672,0.04134443937497934,0.4441405142282075,0.8588273018516117,0.4128316052216473,1.039315110985486,1.5961029559921203
39,0.026879782445023065,0.06075481582701352,0.05112379725598065,0.0004720206854550469,0.005160233428831882,0.036291423540619684,0.04352206298514991,0.006229204410982744,0.15474390668656604,0.002156635746969607,0.06054948072209459,0.05820226357944963,0.09824330483734352,0.11591327753414789,0.12664344742790046,0.0006629806858325472,0.002240249847159961,0.10317574139030736,0.0917340711397742,0.003432249141519563,0.17579874087048858,0.05446003670169762,0.002592221832957332,0.002377175521573987,0.0022685459616711106,0.11828489183026944,0.11261191593838485,0.06695472807052488,0.12654576768092018,0.0019830528223057646,0.0058419602043376095,0.013408490830117727,0.03163606025905643,0.037011046758467024,0.048531425819933645,0.14418513075077352,0.1255540733091651,0.04765660316626668,0.0029982745719897303,0.16662695467095945,0.0047005332466201226,0.10410286493867799,0.023814898430223427,0.006157418622498213,0.01711922507318287,0.0032296907797090316,0.0021298157347743804,0.0029842115844205814,0.0015065760631540782,0.002629869637124161,0.09162289178620765,0.09507579661906473,0.07428845615138441,0.00180051746186951,0.11509969849133134,0.005058532002041525,0.0001425433922693037,0.0019741695810113996,0.0009719406855212995,0.021596451643639433,0.07530379090925014,0.10353621774544768,0.1399849537225573,0.08822311720387446,0.1234182603838414,0.08722551890779527,0.006392263886276062,0.14558126336904562,0.17725354071027336,0.024568354843866373,0.07690226921463318,0.03267760489133063,0.048378630587491464,0.12299773140648847,0.00021449860673456326,0.0007387398630051942,0.10801979401118929,0.11621603387700338,0.11664213625016552,0.08785262144166794,0.15864102945822273,0.006379554554546111,0.05641813698965829,0.001765581377021542,0.09633617391460499,0.015788864709066843,0.12551179498077492,0.04815055970756839,0.10312036654259712,0.004844342621072581,0.01844919278769406,0.003960293971506444,0.004446392602534598,0.1127281049322386,0.0007340761869368625,0.10776245123976955,0.11466346234116145,0.0007974732513033086,0.0015976116928908572,0.012577595487971584,0.0029231223160068446,0.0038639368797036703,0.11458016881315736,2.373850193223611e-05,0.08761421589160341,0.0018659627149274782,0.08787179545574568,0.06668523798772152,0.06469848428270458,0.002387989808965939,0.5065968621413343,0.027714310565931127,0.11282402883088209,1.1529192135736728,0.04134444026482304,0.44414051497572454,0.8588273025891073,0.412831605768118,1.0393151111506402,1.5961029561015456
40,0.026879782574331677,0.06075481622596531,0.051123797492331126,0.0004720210351436663,0.0051602342426744765,0.036291424428436705,0.04352206305933761,0.006229205127908768,0.15474390751471226,0.002156635895181444,0.060549481467656006,0.05820226399645737,0.0982433051674283,0.11591327812384071,0.12664344809248976,0.0006629815747900775,0.0022402498872973113,0.10317574152226491,0.09173407160342872,0.0034322496068634667,0.17579874116166885,0.05446003739847699,0.002592222316497608,0.0023771757501736546,0.002268546313230288,0.11828489244254337,0.11261191617981534,0.06695472886162133,0.1265457685315718,0.001983053222685631,0.005841960715150755,0.01340849099869051,0.031636060652094816,0.03701104762701512,0.048531426645231565,0.14418513082580278,0.12555407403996807,0.047656604071015386,0.0029982755457134995,0.16662695495779073,0.004700533914696146,0.10410286557045162,0.02381489850356408,0.006157419415936618,0.017119225088891972,0.003229690864563366,0.002129816656471967,0.0029842125581749875,0.0015065760660452016,0.002629869886789302,0.09162289196910996,0.09507579701968571,0.07428845643400116,0.0018005176703399738,0.11509969882343277,0.005058532415624491,0.00014254350422676434,0.001974169652697399,0.0009719414986999282,0.021596452028986038,0.07530379131594198,0.1035362186521721,0.13998495453180615,0.08822311796751156,0.12341826135491407,0.08722551908731713,0.006392264557105865,0.1455812636643437,0.17725354134629398,0.02456835563529908,0.07690227013531474,0.03267760540817768,0.04837863133312015,0.12299773190690359,0.00021449948668499723,0.0007387407377184064,0.1080197948026153,0.11621603469581582,0.11664213650454125,0.08785262194558377,0.15864103018584283,0.006379555168479787,0.056418137911385405,0.0017655815597056358,0.09633617458585436,0.015788865169508125,0.12551179517882194,0.048150560356758215,0.10312036679529568,0.00484434314318011,0.018449193176761084,0.003960294805777517,0.004446392681729769,0.11272810591898483,0.0007340762992082609,0.10776245188032722,0.1146634625099604,0.0007974734467401141,0.001597611833647494,0.01257759606027034,0.002923122387765115,0.0038639371893262114,0.11458016978368331,2.3739044732901012e-05,0.0876142159719137,0.0018659632840267331,0.08787179609615527,0.06668523799279168,0.06469848490453055,0.0023879902766816047,0.5065968622972783,0.027714311334727362,0.11282402926802865,1.1529192140188949,0.04134444039931049,0.44414051539123556,0.8588273032422438,0.4128316060654988,1.0393151118240642,1.5961029565430587
41,0.0268797835530344,0.06075481638998636,0.05112379846122447,0.00047202106123303653,0.005160234250079102,0.036291424696508076,0.043522063509012644,0.006229205306929381,0.15474390755342277,0.0021566367972240116,0.06054948191022632,0.05820226423116833,0.0982433058949526,0.11591327891001017,0.12664344897048901,0.0006629818829057386,0.002240250200012514,0.10317574192584032,0.09173407161204479,0.0034322503931460656,0.17579874135801365,0.05446003822989503,0.0025922225469456155,0.0023771762479950875,0.002268546620845732,0.11828489275544883,0.11261191717942644,0.06695472935407136,0.12654576878597243,0.0019830536059055434,0.005841961260912746,0.01340849114581361,0.03163606119086957,0.03701104769831381,0.04853142678849914,0.14418513083062395,0.12555407410093727,0.047656604409337756,0.002998276215365559,0.1666269554108218,0.004700534231406767,0.10410286654734796,0.02381489938911994,0.006157419975420005,0.01711922518476163,0.0032296910476510426,0.00212981699556376,0.002984213146010925,0.0015065767446051901,0.002629870387286886,0.09162289280335593,0.09507579760299896,0.07428845672960936,0.0018005180227115174,0.11509969907938665,0.0050585334003553604,0.00014254355277886022,0.0019741701473805343,0.000971941949277597,0.021596452523930665,0.07530379181952912,0.10353621914305701,0.13998495529632501,0.08822311871732716,0.12341826189579756,0.08722551939989073,0.006392265111935723,0.14558126440181252,0.177253542053579,0.024568355761062945,0.07690227039857796,0.03267760634896028,0.048378631370312966,0.12299773258940659,0.00021449979269944563,0.0007387410287034692,0.10801979481566687,0.11621603478085377,0.11664213695725548,0.08785262252226682,0.15864103076175562,0.0063795557972104264,0.05641813856201676,0.0017655820242584443,0.09633617467807694,0.015788865437404792,0.1255117953408458,0.04815056112122638,0.10312036766356879,0.00484434356488447,0.018449193806015573,0.003960294826538679,0.0044463935778997305,0.11272810632113196,0.0007340764961819424,0.10776245247052854,0.11466346294130171,0.0007974739079952213,0.0015976127534127278,0.012577596985039175,0.0029231233249779397,0.0038639374514431355,0.11458017072213099,2.3739493510539388e-05,0.08761421671713893,0.0018659640750616699,0.08787179656553114,0.06668523875929044,0.0646984857012383,0.0023879905384352083,0.5065968626043624,0.027714311829111413,0.11282403023985628,1.1529192144704483,0.0413444404394524,0.4441405154522148,0.8588273035802859,0.4128316069729752,1.039315112756261,1.59610295691267
42,0.026879784242591565,0.06075481671165424,0.05112379897583596,0.0004720213145833838,0.0051602343801199265,0.036291425030471856,0.04352206420015726,0.006229206301684888,0.154743907845298,0.002156637603752878,0.06054948226324738,0.058202264764704616,0.09824330620847561,0.11591327955301871,0.12664344904891153,0.0006629826616976729,0.00224025041650171,0.10317574261123852,0.09173407168886757,0.003432250851362144,0.17579874179353525,0.054460039144597114,0.0025922233829962153,0.0023771771755606917,0.0022685474867019323,0.11828489348055657,0.11261191788407487,0.06695472977783494,0.12654576924800423,0.001983054435607712,0.00584196186900334,0.013408492003485973,0.031636061826220634,0.03701104770845709,0.0485314268329043,0.14418513115595566,0.1255540741303012,0.04765660452101213,0.002998276999328643,0.1666269554533438,0.004700534938481633,0.1041028673122358,0.02381490010718446,0.00615742051689665,0.017119225368427117,0.0032296918895752032,0.002129817119317546,0.002984213438777392,0.0015065777210810547,0.0026298707868032153,0.09162289343810855,0.09507579772942762,0.07428845712982798,0.0018005181901058574,0.11509969948477466,0.005058533417296699,0.0001425437706237339,0.0019741708060793763,0.0009719419576604538,0.021596452785261493,0.07530379233435386,0.10353621936888215,0.13998495627402183,0.0882231192881513,0.12341826284537129,0.08722551953928191,0.006392265872423727,0.14558126481585296,0.17725354269978436,0.024568356283384215,0.07690227074740252,0.03267760703392378,0.048378631924081275,0.12299773281379692,0.00021450001382612122,0.0007387418721873642,0.1080197952902189,0.11621603528826645,0.11664213749997043,0.08785262253988002,0.15864103137097696,0.006379556282404059,0.05641813889438345,0.001765582582557915,0.09633617547001148,0.015788866325624297,0.12551179629859643,0.04815056132228506,0.10312036861216207,0.004844344251514913,0.01844919407437337,0.003960295280662165,0.00444639430259969,0.11272810637142038,0.00073407717089162,0.10776245253883952,0.11466346368854786,0.0007974747695383402,0.001597613248120248,0.01257759713865474,0.00292312426855508,0.0038639378586598334,0.11458017078962758,2.373983737821386e-05,0.08761421735162774,0.0018659649020818679,0.08787179740780145,0.06668523897356163,0.06469848609167526,0.0023879911522204527,0.5065968629131257,0.02771431223874727,0.11282403081406144,1.1529192154426495,0.04134444089013018,0.44414051624638445,0.8588273042011918,0.4128316074050406,1.0393151130441407,1.596102957847614
43,0.026879784794839216,0.06075481742264417,0.05112379971238994,0.0004720214969866502,0.005160234811291627,0.03629142563832213,0.04352206451989156,0.006229207003639179,0.1547439086275797,0.002156637833241757,0.06054948306450323,0.05820226505894357,0.09824330674742453,0.11591327984776215,0.12664344950428583,0.0006629830976084864,0.002240251209422061,0.10317574324255316,0.09173407190897495,0.003432251823445921,0.17579874186349262,0.054460039315078645,0.002592224295127644,0.002377177922755101,0.00226854787472586,0.11828489375298336,0.11261191826688646,0.0669547298749206,0.1265457695725093,0.0019830549192234046,0.005841962817069992,0.013408492065873648,0.03163606256907644,0.03701104821497821,0.04853142701430218,0.14418513165749391,0.1255540741810633,0.04765660549395484,0.0029982774747320897,0.16662695620556517,0.004700535083671306,0.10410286791521599,0.023814900289096465,0.006157421092863649,0.01711922632552447,0.0032296919619507094,0.002129817741858869,0.0029842136742561803,0.001506578589495874,0.00262987081426987,0.09162289401540112,0.0950757981735288,0.07428845788054872,0.0018005190371639152,0.11509969956086906,0.005058534069931186,0.0001425447320899271,0.0019741709448157434,0.0009719424642198588,0.02159645302047054,0.07530379319526952,0.10353621952639848,0.13998495720302495,0.08822311935642792,0.12341826329635647,0.0872255204291756,0.0063922660895646705,0.1455812650561655,0.17725354270096907,0.0245683568253933,0.07690227111178248,0.03267760728470017,0.04837863273795308,0.12299773370786408,0.000214500076007594,0.0007387428058453978,0.10801979622984677,0.11621603551796829,0.1166421384537648,0.087852623420662,0.15864103215045366,0.006379556513168061,0.056418139204635655,0.001765583526813684,0.09633617637839836,0.01578886637230171,0.12551179636378268,0.04815056232193852,0.10312036880679129,0.004844344906943934,0.018449194143480663,0.003960295374804006,0.00444639457677447,0.1127281070183823,0.0007340780394334568,0.10776245260107724,0.11466346370773782,0.0007974757217057917,0.001597613806474458,0.012577597292698802,0.0029231247455256877,0.003863938264657534,0.11458017084522405,2.3740207192505455e-05,0.08761421738606405,0.001865965804875752,0.08787179755992373,0.0666852395360265,0.06469848642575526,0.002387992090646798,0.5065968634461611,0.02771431296104385,0.11282403142347558,1.1529192160533532,0.041344440931650746,0.4441405172194811,0.8588273047970679,0.4128316082798635,1.039315113860893,1.5961029585419668
44,0.026879785060627905,0.06075481773719493,0.051123800570660495,0.00047202162303366544,0.005160235566991501,0.03629142576180493,0.04352206464003107,0.006229207723141792,0.1547439089182844,0.002156638045554813,0.06054948402305687,0.05820226544779001,0.09824330708487788,0.11591328029763083,0.12664345019433923,0.000662983905927161,0.00224025171896812,0.10317574411192675,0.09173407208081637,0.0034322519642127802,0.17579874214158558,0.054460039466304094,0.0025922250945582823,0.00237717885363678,0.002268548846298021,0.11828489430751292,0.11261191891112435,0.06695473015750172,0.12654576964783812,0.001983055022392488,0.005841962818655714,0.013408492493705104,0.0316360626110829,0.03701104919688304,0.04853142798834835,0.14418513201641284,0.12555407436935648,0.047656605858519184,0.0029982782300645894,0.16662695694832574,0.004700535604960388,0.1041028687864327,0.02381490029534196,0.006157421959750563,0.017119226981218403,0.003229692328957682,0.002129818448239445,0.0029842138638342367,0.0015065789380404716,0.0026298718112937208,0.0916228947179872,0.09507579886225351,0.07428845830698122,0.001800519860239299,0.11509970046989777,0.005058534829334087,0.00014254511200814475,0.001974171674704108,0.0009719429694847776,0.021596453439945075,0.07530379380402635,0.10353621995274229,0.1399849579348672,0.0882231196579087,0.12341826372596751,0.08722552104568314,0.006392266779012849,0.1455812654171574,0.1772535434890979,0.024568357417941996,0.07690227181917819,0.032677608133193654,0.048378633127007506,0.12299773406702312,0.0002145005103184177,0.000738743207896571,0.10801979651410261,0.11621603553685798,0.11664213886343945,0.08785262437783162,0.15864103309153538,0.006379556855802232,0.05641813985798185,0.0017655840734589155,0.09633617703585734,0.01578886734026752,0.12551179713351013,0.04815056234743694,0.10312036966524811,0.004844345272356035,0.018449194992131743,0.003960295425309615,0.004446395471265786,0.11272810719481789,0.0007340784707759915,0.10776245280916283,0.11466346458261464,0.0007974759851255092,0.0015976141804685253,0.012577597989473657,0.002923125066102326,0.003863939223120577,0.1145801713501886,2.374026901077733e-05,0.08761421831993389,0.0018659663631298412,0.08787179786046001,0.06668524036119501,0.06469848708831671,0.002387992445538113,0.5065968643768832,0.02771431371891473,0.11282403229944728,1.1529192160601813,0.04134444156611948,0.44414051764966056,0.8588273049603239,0.41283160904997485,1.0393151141010502,1.5961029593208524
45,0.026879785295055535,0.060754817969495126,0.051123800849999526,0.00047202177551599624,0.0051602358500185234,0.036291425991027734,0.04352206471869066,0.0062292086578139986,0.15474390959666892,0.0021566386651732067,0.0605494846643963,0.05820226604465787,0.09824330799241755,0.1159132804905741,0.1266434505300598,0.0006629847062649823,0.0022402522773880143,0.10317574426945425,0.09173407211326737,0.003432252285216441,0.17579874220999253,0.05446004031312561,0.002592225307078077,0.002377178932114729,0.002268549272732694,0.11828489455991703,0.11261191937887408,0.06695473068588284,0.12654577022058836,0.001983055899950183,0.005841963567493007,0.013408492543008636,0.03163606317119957,0.0370110494182532,0.04853142888698422,0.1441851329788338,0.12555407501846516,0.04765660671161549,0.002998278704589216,0.16662695787680232,0.004700536020618855,0.10410286926621817,0.023814901143356076,0.006157422912503451,0.017119227653209213,0.0032296931297953477,0.00212981909210886,0.002984214108115737,0.00150657944598544,0.0026298721123014833,0.09162289482405578,0.09507579930991703,0.07428845915455026,0.0018005206459604818,0.11509970078945782,0.005058535354184157,0.00014254558976437305,0.0019741717071737382,0.0009719437944855703,0.021596453506854747,0.0753037947729622,0.10353622041223094,0.139984958702343,0.08822311998733866,0.12341826449128333,0.08722552151770585,0.0063922676671433355,0.14558126559661247,0.1772535437607122,0.024568357967091874,0.07690227226125165,0.032677608295374735,0.048378633858623454,0.12299773475615303,0.0002145012474565698,0.0007387440747390495,0.1080197969694292,0.11621603631124156,0.11664213901224474,0.0878526251645389,0.15864103366419932,0.006379557339963321,0.0564181403644513,0.001765584950800752,0.09633617798400308,0.015788867845205654,0.12551179793219594,0.048150562899264206,0.10312037032259697,0.004844345509246858,0.018449195887551072,0.003960295645250575,0.004446395727874987,0.11272810786317396,0.0007340794088935255,0.10776245304207585,0.11466346506176793,0.0007974767923088345,0.0015976150143801528,0.012577598022421256,0.0029231250725952683,0.003863939546246416,0.11458017209378349,2.3740837429011918e-05,0.08761421917676175,0.0018659665354632605,0.08787179834204575,0.06668524069706486,0.06469848753310624,0.0023879929699221927,0.506596864417904,0.02771431426689192,0.11282403232505403,1.152919217003128,0.04134444220046458,0.44414051839535673,0.8588273058772362,0.4128316091650686,1.0393151146898476,1.5961029594400544
46,0.026879786104724822,0.06075481817727436,0.05112380152061003,0.0004720221876755807,0.005160235983108662,0.036291426408715174,0.04352206535248409,0.0062292087083102785,0.1547439101039904,0.002156639266214345,0.060549484839238124,0.05820226656683743,0.09824330841929144,0.1159132807624681,0.12664345095522062,0.0006629849713949508,0.0022402528246056926,0.1031757449680206,0.0917340723543937,0.0034322530903488,0.1757987429378147,0.0544600404547162,0.0025922259371796534,0.002377179681519964,0.002268550154857118,0.11828489460762047,0.11261191955036766,0.0669547308451776,0.1265457710936813,0.0019830568678197327,0.005841964300796733,0.013408492794737603,0.03163606320458535,0.03701104955706076,0.04853142934925578,0.14418513393389287,0.1255540756823401,0.04765660715660989,0.002998278731431065,0.16662695857158089,0.004700536460706263,0.10410287011528083,0.023814902013313613,0.006157422949733168,0.017119228561890992,0.003229693182920431,0.0021298196079671413,0.0029842151065861923,0.0015065796007661856,0.0026298729713466907,0.0916228952522251,0.09507579994782404,0.07428845946991121,0.0018005212893570381,0.11509970115706236,0.005058535565471775,0.00014254609106898158,0.0019741720304430757,0.0009719439661740972,0.021596454141438234,0.07530379570646717,0.10353622084615972,0.13998495905647484,0.08822312034974711,0.12341826545379511,0.08722552251327234,0.006392268212955585,0.14558126651054193,0.17725354409675512,0.024568358854921358,0.0769022725895343,0.03267760865843527,0.0483786343836623,0.12299773487326662,0.0002145013640074326,0.0007387447874754475,0.1080197972814701,0.11621603715401439,0.11664213967470913,0.08785262605592815,0.15864103446776404,0.006379557616974596,0.05641814058966983,0.0017655853392064848,0.09633617868266339,0.01578886882907488,0.1255117984962061,0.048150563512151356,0.10312037046842197,0.004844345868125128,0.018449196600374165,0.003960295811911421,0.004446395792562418,0.11272810873140782,0.0007340797597467153,0.10776245338770399,0.11466346513000313,0.0007974768111688766,0.001597615730813663,0.01257759846366068,0.0029231259092690645,0.0038639398590130276,0.11458017308504018,2.3740971105660058e-05,0.08761421974211252,0.001865967415241556,0.08787179911742789,0.06668524109581561,0.06469848800894301,0.002387993850056656,0.5065968648629589,0.027714314642417713,0.11282403314540525,1.152919217386702,0.04134444273186022,0.44414051912617314,0.8588273067953198,0.4128316093858915,1.0393151152600577,1.596102959829064
47,0.02687978653685419,0.060754818651738506,0.05112380249959177,0.0004720222219490859,0.005160236660168596,0.03629142729551198,0.04352206541770898,0.006229209421105134,0.1547439110244745,0.002156639609920655,0.060549485078671056,0.05820226749275818,0.0982433093550503,0.11591328118682463,0.1266434515588247,0.0006629857298655458,0.0022402537455460917,0.10317574516139144,0.09173407284357034,0.0034322537880477656,0.17579874370168916,0.05446004069257024,0.0025922263736263126,0.002377179786015251,0.002268550206238825,0.11828489464502825,0.11261192048622752,0.06695473096317048,0.12654577177024268,0.0019830571259206744,0.005841965191686735,0.013408493569984282,0.03163606399073479,0.037011050326540125,0.04853143027954144,0.14418513486500245,0.1255540763923615,0.047656607922134366,0.002998279642748592,0.166626959144623,0.004700537134986192,0.10410287105677415,0.023814902442323267,0.006157423366060541,0.017119229005491177,0.0032296941428175616,0.0021298203792208463,0.002984215600935831,0.00150658014193115,0.0026298738969942176,0.09162289579511869,0.09507580021333725,0.07428846024406596,0.0018005218904373886,0.11509970202700229,0.0050585360155655885,0.00014254634810887128,0.001974172539920354,0.0009719441446267082,0.021596454989734875,0.07530379590332144,0.10353622100863671,0.13998495962570845,0.08822312134382437,0.12341826552926985,0.08722552315018003,0.006392268576466015,0.1455812673344199,0.17725354461249124,0.02456835892195119,0.07690227341996764,0.0326776089990004,0.04837863476247575,0.12299773576513005,0.00021450191359754709,0.0007387450847794073,0.10801979806949237,0.11621603812035157,0.11664213982587181,0.08785262654703996,0.15864103510539654,0.0063795578085040485,0.05641814092986918,0.001765585938546335,0.09633617956225918,0.015788868894700995,0.125511799199294,0.04815056398483104,0.10312037073082243,0.0048443462142412986,0.01844919725562844,0.003960295980880725,0.004446396345560589,0.11272810910299838,0.0007340800002545564,0.10776245379287862,0.11466346548985647,0.0007974775617602441,0.0015976160626752186,0.012577599265057913,0.0029231259212048944,0.0038639408204916782,0.11458017378076818,2.374126056535051e-05,0.08761422010120336,0.001865968401715593,0.08787179986015743,0.06668524187969686,0.06469848875916773,0.0023879943135505953,0.5065968653830105,0.027714315148766242,0.11282403409868129,1.1529192182347825,0.04134444293860319,0.44414051928963705,0.8588273071943606,0.4128316094783459,1.0393151156641045,1.5961029600539853
